playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
adamsru01,2006,31.0,276.5,72.5,6.0,36.5,27.5,31.0,0.2806364056364057,0.34184880310341564,0.4551570801570802,0.7970058832604958
adamsru01,2007,14.0,268.0,66.66666666666667,5.0,33.666666666666664,25.666666666666668,34.333333333333336,0.26013210574963563,0.3217620179534203,0.40967975330525136,0.7314417712586717
adamssp01,1924,66.0,311.0,90.0,4.0,35.0,26.0,10.0,0.28938906752411575,0.34615384615384615,0.3665594855305466,0.7127133316843928
adamssp01,1925,95.0,364.5,103.5,2.5,31.0,33.0,15.0,0.2846466868721057,0.3451902128372717,0.351940029846613,0.6971302426838847
adamssp01,1926,95.0,452.0,129.0,2.3333333333333335,36.666666666666664,36.666666666666664,15.0,0.2854582378190434,0.3436961300921044,0.3574337041082683,0.7011298342003727
adamssp01,1927,100.0,556.3333333333334,163.33333333333334,1.0,38.0,45.333333333333336,20.666666666666668,0.2920935059092954,0.3506805798078316,0.3602472089314195,0.7109277887392511
adamssp01,1928,91.0,632.6666666666666,187.33333333333334,0.6666666666666666,45.333333333333336,46.0,22.666666666666668,0.2961645589106339,0.34769455499420787,0.36115065484422026,0.7088452098384281
adamssp01,1929,37.0,603.3333333333334,177.0,0.0,42.0,52.666666666666664,23.666666666666668,0.29261672829513413,0.35329052725490295,0.3465687455254689,0.6998592727803717
adamssp01,1930,98.0,460.6666666666667,129.66666666666666,0.0,32.666666666666664,40.333333333333336,16.333333333333332,0.2762531315743946,0.33626737410424584,0.3253102421241083,0.6615776162283541
adamssp01,1931,97.0,435.0,126.33333333333333,0.0,34.666666666666664,41.333333333333336,16.666666666666668,0.28355900573945686,0.3462644524975506,0.34822391476526815,0.6944883672628187
adamssp01,1932,22.0,458.0,136.0,0.3333333333333333,35.333333333333336,34.0,18.666666666666668,0.289000775748896,0.3405960912182697,0.3699330170664757,0.7105291082847454
adamssp01,1933,59.0,435.0,130.66666666666666,0.3333333333333333,36.0,33.666666666666664,18.666666666666668,0.2941295989317125,0.3526210712873635,0.37117839710825623,0.7237994683956197
adamssp01,1934,38.0,424.3333333333333,118.0,0.6666666666666666,25.0,33.333333333333336,19.666666666666668,0.27681183115415214,0.33760298435146835,0.3383907278110976,0.675993712162566
adamssp02,1925,11.0,56.0,14.0,0.0,4.0,6.0,6.0,0.25,0.3225806451612903,0.2857142857142857,0.6082949308755761
adamssp02,1927,32.0,55.5,14.5,0.0,4.0,5.5,5.0,0.26136363636363635,0.3279569892473118,0.33376623376623377,0.6617232230135456
adcocjo01,1951,40.0,372.0,109.0,8.0,55.0,24.0,24.0,0.29301075268817206,0.33585858585858586,0.40591397849462363,0.7417725643532095
adcocjo01,1952,43.0,383.5,102.5,9.0,51.0,24.0,26.5,0.2680243636858582,0.31197691197691196,0.3928304069688308,0.7048073189457428
adcocjo01,1953,71.0,381.6666666666667,103.33333333333333,10.333333333333334,51.333333333333336,23.666666666666668,30.333333333333332,0.27127550171649806,0.31494978211396124,0.415326091418374,0.7302758735323351
adcocjo01,1954,73.0,454.3333333333333,123.0,13.666666666666666,59.666666666666664,29.666666666666668,49.666666666666664,0.26852050505772884,0.3144585395091539,0.43086888954728475,0.7453274290564386
